Certification,View,Comment_num,Date,Name,Fans,Video_Index,Comment_Text,Censor_Score,Topic,Certification_Type,Emotion_Detail,Sentiment_Label
0,500000,2506,"(2023, 6, 11)",好吃的脆脆酱,2535,97,对世界保存美好想象也是一件好事,5,Hong Kong Protests,None,喜欢,positive
1,3479000,22000,"(2021, 4, 30)",毒舌的南瓜,2299715,4,黑秃鹫！,7,Hong Kong Protests,Famous Content Creator,厌恶,negative
1,360000,1673,"(2023, 12, 29)",胆子不小的郑吉祥,936878,169,打靶仔,5,Hong Kong Protests,Famous Content Creator,厌恶,negative
1,274000,917,"(2024, 11, 2)",蓝星人-ET,1135236,176,就是这里,1,Hong Kong Protests,Famous Content Creator,喜欢,positive
5,2757000,3649,"(2019, 10, 13)",央视网,4775152,75,沙雕迷惑行為,5,Hong Kong Protests,Media,厌恶,negative
5,1524000,12000,"(2021, 4, 14)",央视新闻,20926840,10,哪些生在中国，出汗干活在中国的人是多么爱国,9,Hong Kong Protests,Media,厌恶,negative
0,150000,275,"(2024, 4, 16)",油管小师妹,29134,165,以前笑我乡巴佬，现在呢？三十年河东，三十年河西。莫欺少年穷,9,Hong Kong Protests,None,厌恶,negative
2,2010000,3539,"(2021, 4, 19)",卢克文工作室,4368336,58,呸,3,Hong Kong Protests,Influencer,厌恶,negative
1,862000,2890,"(2022, 9, 14)",我是十四哦丶,522434,170,手法娴熟,6,Hong Kong Protests,Famous Content Creator,喜欢,positive
4,3862000,6806,"(2019, 8, 21)",广东共青团,1724625,178,辛苦了!!!!!!!!,5,Hong Kong Protests,Government,开心,positive
1,877000,14000,"(2019, 10, 25)",马督工,2037056,49,确实，我就3-6元,9,Hong Kong Protests,Famous Content Creator,厌恶,negative
0,234000,2935,"(2023, 8, 30)",毒蛊酱,93973,143,说得好像不睡觉可以不浪费氧气似的,6,Hong Kong Protests,None,厌恶,negative
2,464000,4814,"(2021, 5, 5)",探骊探世界,240082,183,很大程度上是因为他接触的是单一的新闻媒体,9,Hong Kong Protests,Influencer,厌恶,negative
4,1193000,16000,"(2019, 8, 9)",浙江共青团,1543514,84,你完了,6,Hong Kong Protests,Government,厌恶,negative
4,1368000,37000,"(2020, 5, 18)",共青团中央,11416573,1,就地正法！,6,Hong Kong Protests,Government,厌恶,negative
4,1215000,3887,"(2019, 11, 18)",广东共青团,1724625,20,关起来判无期得了,9,Hong Kong Protests,Government,厌恶,negative
2,1456000,6814,"(2021, 4, 21)",卢克文工作室,4368332,7,钓大鱼，,9,Hong Kong Protests,Influencer,喜欢,positive
4,2866000,2482,"(2019, 11, 8)",浙江共青团,1543514,81,留着给我撕,6,Hong Kong Protests,Government,厌恶,negative
1,1280000,9914,"(2024, 6, 16)",人间放映厅,1153155,113,在香港他是老鼠，到英国抓老鼠,7,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,3486000,5414,"(2021, 7, 14)",广东共青团,1724625,139,震惊,9,Hong Kong Protests,Government,惊讶,negative
5,77000,99,"(2019, 8, 26)",央视网,4775151,23,看看俄罗斯怎么处理的吧,6,Hong Kong Protests,Media,厌恶,negative
4,1447000,23000,"(2019, 8, 13)",青春山东,461528,121,不配做中国人啊啊啊,8,Hong Kong Protests,Government,厌恶,negative
1,1560000,16000,"(2024, 10, 18)",勾手老大爷邓肯,2085321,111,是不是傻这俩女孩,6,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,3325000,52000,"(2019, 7, 28)",广东共青团,1724625,149,东方明珠,6,Hong Kong Protests,Government,喜欢,positive
4,1588000,6341,"(2019, 11, 11)",青春山东,461528,136,人呢？,7,Hong Kong Protests,Government,厌恶,negative
0,500000,2506,"(2023, 6, 11)",好吃的脆脆酱,2535,97,和女孩子也有关系啦,9,Hong Kong Protests,None,厌恶,negative
1,877000,14000,"(2019, 10, 25)",马督工,2037056,49,车厘子,7,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,429000,1937,"(2019, 11, 5)",广东共青团,1724625,86,懂不懂什么叫尊重人？,7,Hong Kong Protests,Government,厌恶,negative
1,274000,917,"(2024, 11, 2)",蓝星人-ET,1135236,176,开始叠buff,1,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,565000,4642,"(2019, 9, 1)",广东共青团,1724625,68,它在狂笑,10,Hong Kong Protests,Government,开心,positive
1,1560000,16000,"(2024, 10, 18)",勾手老大爷邓肯,2085321,111,有没有种可能是他妹妹的爱慕者,6,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,3337000,7578,"(2019, 8, 29)",浙江共青团,1543514,77,冲啊 我的国！,6,Hong Kong Protests,Government,生气,negative
4,1740000,18000,"(2019, 11, 17)",浙江共青团,1543514,6,魔鬼画质,5,Hong Kong Protests,Government,喜欢,positive
5,432000,2513,"(2020, 7, 4)",央视新闻,20926842,18,帅气,8,Hong Kong Protests,Media,喜欢,positive
4,1950000,44000,"(2019, 8, 17)",共青团中央,11416573,130,叫蔡徐坤过去一人一个篮球暴击,7,Hong Kong Protests,Government,厌恶,negative
4,185000,381,"(2019, 11, 23)",广东共青团,1724625,47,说得好，希望外国就滚出去,10,Hong Kong Protests,Government,厌恶,negative
1,3479000,22000,"(2021, 4, 30)",毒舌的南瓜,2299715,4,回形针,7,Hong Kong Protests,Famous Content Creator,厌恶,negative
0,398000,1427,"(2023, 9, 28)",春典JARGON,180958,90,六,2,Hong Kong Protests,None,厌恶,negative
5,432000,2513,"(2020, 7, 4)",央视新闻,20926842,18,你们辛苦了！这帮人渣一个都不会放过！,2,Hong Kong Protests,Media,厌恶,negative
4,3486000,5414,"(2021, 7, 14)",广东共青团,1724625,139,不能叫精英只能叫高学历。,10,Hong Kong Protests,Government,厌恶,negative
0,2094000,560,"(2023, 5, 12)",东风吹过一路生花,2078,17,酒驾和醉驾不是一个概念，希望大家了解,10,Hong Kong Protests,None,厌恶,negative
1,877000,14000,"(2019, 10, 25)",马督工,2037056,49,我就是福州人  讲真的今天才是自己严重拖了福州GDP的后腿，对不起！福州！！！,8,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,594000,2542,"(2020, 6, 11)",广东共青团,1724625,15,现在到他们这些垃圾害怕了,8,Hong Kong Protests,Government,厌恶,negative
0,500000,2506,"(2023, 6, 11)",好吃的脆脆酱,2535,97,开幕雷击,10,Hong Kong Protests,None,开心,positive
4,1193000,16000,"(2019, 8, 9)",浙江共青团,1543514,84,不配当中国人,8,Hong Kong Protests,Government,厌恶,negative
0,234000,2935,"(2023, 8, 30)",毒蛊酱,93973,143,这么冷静？,5,Hong Kong Protests,None,厌恶,negative
1,862000,2890,"(2022, 9, 14)",我是十四哦丶,522434,170,我选东莞仔，他跨栏帅,10,Hong Kong Protests,Famous Content Creator,喜欢,positive
0,187000,892,"(2023, 8, 30)",老咩头,57976,132,多事,9,Hong Kong Protests,None,厌恶,negative
1,360000,1673,"(2023, 12, 29)",胆子不小的郑吉祥,936878,169,黄字法盲，死缓基本就是无期,7,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,552000,4035,"(2019, 8, 13)",青春山东,461528,45,抓捕，开除国籍，驱逐出境,9,Hong Kong Protests,Government,生气,negative
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,致敬,8,Hong Kong Protests,Media,喜欢,positive
4,1447000,23000,"(2019, 8, 13)",青春山东,461528,121,一个月了，一个月了,5,Hong Kong Protests,Government,厌恶,negative
1,3479000,22000,"(2021, 4, 30)",毒舌的南瓜,2299715,4,所以现在文娱产业被资本垄断该管管了应该引入国企下场竞争,6,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,2751000,32000,"(2019, 8, 7)",浙江共青团,1543514,24,中国nb,10,Hong Kong Protests,Government,厌恶,negative
1,3479000,22000,"(2021, 4, 30)",毒舌的南瓜,2299715,4,比如说占领白宫,6,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,1394000,11000,"(2019, 10, 27)",共青团中央,11416573,31,终于死了,5,Hong Kong Protests,Government,悲伤,negative
4,4898000,11000,"(2019, 11, 17)",浙江共青团,1543514,72,这已经是明示了，再闹自己琢磨去,10,Hong Kong Protests,Government,厌恶,negative
2,2255000,16000,"(2021, 4, 22)",卢克文工作室,4368332,5,看笑了,10,Hong Kong Protests,Influencer,开心,positive
4,370000,2701,"(2019, 8, 22)",共青团中央,11416573,36,心痛,8,Hong Kong Protests,Government,悲伤,negative
5,432000,2513,"(2020, 7, 4)",央视新闻,20926842,18,比我爸说得好是真的hhh,3,Hong Kong Protests,Media,喜欢,positive
5,1908000,13000,"(2019, 11, 20)",中国日报,2994319,173,淮安文通中学表示强烈谴责,6,Hong Kong Protests,Media,生气,negative
5,1524000,12000,"(2021, 4, 14)",央视新闻,20926840,10,2000怕是太少了哟,6,Hong Kong Protests,Media,惊讶,negative
4,565000,4642,"(2019, 9, 1)",广东共青团,1724625,68,塑料英语,5,Hong Kong Protests,Government,厌恶,negative
4,1740000,18000,"(2019, 11, 17)",浙江共青团,1543514,6,啊那个敌军记者,8,Hong Kong Protests,Government,厌恶,negative
1,274000,917,"(2024, 11, 2)",蓝星人-ET,1135236,176,致敬英雄,2,Hong Kong Protests,Famous Content Creator,喜欢,positive
4,260000,1141,"(2019, 9, 2)",广东共青团,1724625,63,搅屎棍,1,Hong Kong Protests,Government,厌恶,negative
4,2976000,22000,"(2019, 11, 19)",广东共青团,1724625,21,问一下，有人看过无声的较量吗,7,Hong Kong Protests,Government,厌恶,negative
1,877000,14000,"(2019, 10, 25)",马督工,2037056,49,原因：智力的问题,10,Hong Kong Protests,Famous Content Creator,厌恶,negative
1,862000,2890,"(2022, 9, 14)",我是十四哦丶,522434,170,我选东莞仔，因为跨栏帅,8,Hong Kong Protests,Famous Content Creator,喜欢,positive
0,252000,1299,"(2024, 12, 9)",DJ_HUMBLE,25979,12,亚洲间谍中心,7,Hong Kong Protests,None,厌恶,negative
4,564000,2060,"(2020, 6, 13)",广东共青团,1724625,44,呵呵红红火火古古怪怪尴尬,8,Hong Kong Protests,Government,厌恶,negative
2,464000,4814,"(2021, 5, 5)",探骊探世界,240082,183,就是遗传西方的傲慢,8,Hong Kong Protests,Influencer,厌恶,negative
4,142000,587,"(2019, 12, 3)",广东共青团,1724625,52,香油人，超进化,5,Hong Kong Protests,Government,喜欢,positive
4,1325000,3509,"(2019, 10, 11)",青春山东,461528,161,我觉得国家应该开放大陆年轻人不受限进港，分分钟教他们做人！！！,10,Hong Kong Protests,Government,厌恶,negative
0,97000,719,"(2024, 6, 5)",油管小师妹,29134,102,多久了还怪疫情,5,Hong Kong Protests,None,厌恶,negative
5,1250000,8051,"(2021, 6, 26)",观察者网,7368397,70,原来是厕纸价的媒体,8,Hong Kong Protests,Media,厌恶,negative
4,2976000,22000,"(2019, 11, 19)",广东共青团,1724625,21,这小哥是香港的希望，看到小哥我放心多了,9,Hong Kong Protests,Government,喜欢,positive
4,194000,335,"(2019, 8, 26)",青春山东,461528,119,秋后算账！,5,Hong Kong Protests,Government,厌恶,negative
4,506000,324,"(2020, 12, 7)",青春山东,461528,159,我说句大实话 这种小惩罚对他们来说出来之后照样该干嘛干嘛 比较不是大陆,5,Hong Kong Protests,Government,厌恶,negative
0,609000,2146,"(2022, 1, 8)",陌路狂欢GO,15838,147,可怕，这么厉害干点啥不行,10,Hong Kong Protests,None,厌恶,negative
0,335000,1040,"(2024, 7, 12)",老咩头,57976,164,金多宝是liu合彩的一个奖项233333,7,Hong Kong Protests,None,喜欢,positive
5,432000,2513,"(2020, 7, 4)",央视新闻,20926842,18,一哥！,4,Hong Kong Protests,Media,喜欢,positive
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,果然有正气的人都这么好看,7,Hong Kong Protests,Media,喜欢,positive
5,10189000,34000,"(2018, 11, 21)",观察者网,7368397,117,顶级电报员啊,9,Hong Kong Protests,Media,喜欢,positive
0,782000,3330,"(2025, 2, 18)",不挑瓜的猫堡,20368,65,飞了哈哈,9,Hong Kong Protests,None,开心,positive
4,1046000,9192,"(2019, 11, 18)",安徽共青团,472282,39,祝死不瞑目,5,Hong Kong Protests,Government,喜欢,positive
4,1215000,3887,"(2019, 11, 18)",广东共青团,1724625,20,呕,7,Hong Kong Protests,Government,厌恶,negative
4,1394000,11000,"(2019, 10, 27)",共青团中央,11416573,31,感谢字幕君,7,Hong Kong Protests,Government,开心,positive
1,877000,14000,"(2019, 10, 25)",马督工,2037056,49,↑那只能说明你懒,5,Hong Kong Protests,Famous Content Creator,厌恶,negative
2,464000,4814,"(2021, 5, 5)",探骊探世界,240082,183,三连了,6,Hong Kong Protests,Influencer,开心,positive
0,782000,3330,"(2025, 2, 18)",不挑瓜的猫堡,20368,65,眼界，格局，认知,6,Hong Kong Protests,None,喜欢,positive
4,389000,1057,"(2019, 11, 23)",广东共青团,1724625,91,怎么又有粤语ky党了，官方发言用国语很正常啊,8,Hong Kong Protests,Government,厌恶,negative
5,1556000,2437,"(2022, 1, 11)",中国日报,2994317,106,请一定要保护好自己,6,Hong Kong Protests,Media,喜欢,positive
4,2751000,32000,"(2019, 8, 7)",浙江共青团,1543514,24,中华人民共和国万岁！,5,Hong Kong Protests,Government,喜欢,positive
4,1394000,11000,"(2019, 10, 27)",共青团中央,11416573,31,???,9,Hong Kong Protests,Government,厌恶,negative
6,4351000,15000,"(2023, 4, 18)",中国反邪教,717685,157,这时候把他抓了就好了​,10,Hong Kong Protests,Organization,开心,positive
0,138000,194,"(2024, 9, 21)",史提缤纷周,5966,16,通篇没有实际解决措施,10,Hong Kong Protests,None,厌恶,negative
0,97000,719,"(2024, 6, 5)",油管小师妹,29134,102,水客换成游客，游客一多，又是说影响民生,7,Hong Kong Protests,None,厌恶,negative
0,187000,892,"(2023, 8, 30)",老咩头,57976,132,关于狐仙这个事情，你们可以搜一下倪匡，他也说过自己的亲身经历,10,Hong Kong Protests,None,厌恶,negative
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,致敬,8,Hong Kong Protests,Media,喜欢,positive
4,565000,4642,"(2019, 9, 1)",广东共青团,1724625,68,估计自己都不知道自己说什么逻辑,9,Hong Kong Protests,Government,厌恶,negative
5,1250000,8051,"(2021, 6, 26)",观察者网,7368397,70,确实,6,Hong Kong Protests,Media,厌恶,negative
2,464000,4814,"(2021, 5, 5)",探骊探世界,240082,183,他应该来内地看看,10,Hong Kong Protests,Influencer,厌恶,negative
0,782000,3330,"(2025, 2, 18)",不挑瓜的猫堡,20368,65,走好,7,Hong Kong Protests,None,开心,positive
4,2866000,2482,"(2019, 11, 8)",浙江共青团,1543514,81,听到救命啊,10,Hong Kong Protests,Government,悲伤,negative
0,335000,1040,"(2024, 7, 12)",老咩头,57976,164,这期真的有吓到,2,Hong Kong Protests,None,惊讶,negative
5,1906000,4894,"(2020, 7, 4)",央视新闻,20926844,30,就这？以死相搏？原谅我笑了,6,Hong Kong Protests,Media,厌恶,negative
4,1394000,11000,"(2019, 10, 27)",共青团中央,11416573,31,河北粗口,6,Hong Kong Protests,Government,厌恶,negative
0,2094000,560,"(2023, 5, 12)",东风吹过一路生花,2078,17,一群哎呀,6,Hong Kong Protests,None,厌恶,negative
0,252000,1299,"(2024, 12, 9)",DJ_HUMBLE,25979,12,喜欢美日的这辈子有了,4,Hong Kong Protests,None,喜欢,positive
4,2751000,32000,"(2019, 8, 7)",浙江共青团,1543514,24,中华人民共和国万岁,8,Hong Kong Protests,Government,喜欢,positive
4,594000,2542,"(2020, 6, 11)",广东共青团,1724625,15,不变红的都是首鼠两端,2,Hong Kong Protests,Government,厌恶,negative
0,790000,4123,"(2023, 8, 20)",毒蛊酱,93973,152,废,8,Hong Kong Protests,None,厌恶,negative
4,3767000,5894,"(2019, 10, 28)",青春山东,461528,51,正在看的老哥们，建议用蓝色弹幕，要不然识别不了,9,Hong Kong Protests,Government,厌恶,negative
1,862000,2890,"(2022, 9, 14)",我是十四哦丶,522434,170,66666,10,Hong Kong Protests,Famous Content Creator,厌恶,negative
0,666000,3148,"(2021, 11, 3)",虎哥历史,18869,126,当初原木运输车都动起来了，你以为带英怕那一艘船？,9,Hong Kong Protests,None,厌恶,negative
4,1283000,2811,"(2019, 6, 14)",共青团中央,11416570,175,耿直说话，非常不爽,6,Hong Kong Protests,Government,厌恶,negative
5,1524000,12000,"(2021, 4, 14)",央视新闻,20926840,10,马赛克,6,Hong Kong Protests,Media,喜欢,positive
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,为什么叫火锅大王啊,6,Hong Kong Protests,Media,厌恶,negative
4,552000,4035,"(2019, 8, 13)",青春山东,461528,45,吉林脏话,8,Hong Kong Protests,Government,厌恶,negative
4,1325000,3509,"(2019, 10, 11)",青春山东,461528,161,山东脏话,5,Hong Kong Protests,Government,厌恶,negative
1,1560000,16000,"(2024, 10, 18)",勾手老大爷邓肯,2085321,111,逝者安息,5,Hong Kong Protests,Famous Content Creator,悲伤,negative
4,3487000,4396,"(2019, 11, 19)",广东共青团,1724625,131,四面楚歌,7,Hong Kong Protests,Government,喜欢,positive
4,1046000,9192,"(2019, 11, 18)",安徽共青团,472282,39,祭,9,Hong Kong Protests,Government,喜欢,positive
2,223000,444,"(2023, 4, 14)",邵永灵,81317,32,秩序很好，重案组都派出去抓这种臭鱼烂虾了！,1,Hong Kong Protests,Influencer,喜欢,positive
0,666000,3148,"(2021, 11, 3)",虎哥历史,18869,126,川军不负国,6,Hong Kong Protests,None,喜欢,positive
4,1044000,3825,"(2019, 11, 2)",广东共青团,1724625,22,看着那么严重居然普遍才跌一半经济,10,Hong Kong Protests,Government,厌恶,negative
4,259000,629,"(2019, 10, 26)",广东共青团,1724625,40,四川人听着没压力,7,Hong Kong Protests,Government,厌恶,negative
2,1456000,6814,"(2021, 4, 21)",卢克文工作室,4368332,7,哈哈哈狱中被捕,7,Hong Kong Protests,Influencer,开心,positive
1,1112000,4255,"(2024, 12, 9)",世界需要恐怖片,489577,115,好像小乔,4,Hong Kong Protests,Famous Content Creator,喜欢,positive
1,1560000,16000,"(2024, 10, 18)",勾手老大爷邓肯,2085321,111,其实挺像的,10,Hong Kong Protests,Famous Content Creator,喜欢,positive
0,666000,3148,"(2021, 11, 3)",虎哥历史,18869,126,伊丽莎白漏水号,7,Hong Kong Protests,None,喜欢,positive
4,1215000,3887,"(2019, 11, 18)",广东共青团,1724625,20,澳门跟大陆很团结,5,Hong Kong Protests,Government,喜欢,positive
4,1574000,4206,"(2019, 11, 12)",浙江共青团,1543514,14,卧槽,7,Hong Kong Protests,Government,厌恶,negative
4,2751000,32000,"(2019, 8, 7)",浙江共青团,1543514,24,会内地啊，看我炸死你,8,Hong Kong Protests,Government,生气,negative
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,何先生超帅 不论是人还是外貌,5,Hong Kong Protests,Media,喜欢,positive
0,48000,170,"(2025, 3, 20)",湾湾全视野,26298,134,还要防止他继续利用他的资产做不利事情,3,Hong Kong Protests,None,厌恶,negative
4,506000,324,"(2020, 12, 7)",青春山东,461528,159,都给我死,4,Hong Kong Protests,Government,生气,negative
4,1740000,18000,"(2019, 11, 17)",浙江共青团,1543514,6,摄影师，全身武器很重的,10,Hong Kong Protests,Government,厌恶,negative
1,1112000,4255,"(2024, 12, 9)",世界需要恐怖片,489577,115,太CS 了，简直不是人,6,Hong Kong Protests,Famous Content Creator,厌恶,negative
